alpos,rec_bp,up99,lo99,up95,lo95
6107,8.114841,4.219014,3.941291E-02,3.450743,6.485161E-02
6109,8.023107,4.201599,3.906104E-02,3.400631,6.465617E-02
6111,7.931373,4.184184,3.870916E-02,3.350518,6.446072E-02
6113,7.839639,4.166769,3.835729E-02,3.300406,6.426527E-02
6115,7.634812,4.145872,3.795554E-02,3.295824,6.279363E-02
6117,7.432174,4.133039,3.750332E-02,3.26594,5.513005E-02
6119,7.370431,4.131726,3.705141E-02,3.252356,5.529882E-02
6121,7.308688,4.121387,0.0365995,3.238772,5.546759E-02
6123,7.246945,4.031446,3.614759E-02,3.238567,5.563636E-02
6125,7.13845,3.784128,3.372667E-02,3.081957,5.477969E-02
6127,6.967845,3.565761,3.339128E-02,3.007776,5.461124E-02
6129,6.760294,3.440775,3.220768E-02,2.95331,5.340255E-02
6131,6.614679,3.404831,3.186353E-02,2.888873,5.238289E-02
6133,6.502354,3.390214,0.031448,2.729696,5.207441E-02
6135,6.315992,3.377711,3.057332E-02,2.691351,0.046757
6137,6.147141,3.36528,3.034256E-02,2.655486,4.634653E-02
6139,5.97829,3.352849,3.011181E-02,2.651858,4.593605E-02
6141,5.809439,3.340419,2.988105E-02,2.648231,4.552557E-02
6143,5.697366,3.327392,2.905769E-02,2.625129,4.393712E-02
6145,5.626452,3.314853,2.898255E-02,2.602531,4.361552E-02
6147,5.555538,3.302314,2.890741E-02,2.574387,4.329391E-02
6149,5.484623,3.289775,2.883227E-02,2.533061,0.0429723
6151,5.413709,3.275685,2.875713E-02,2.520266,4.260779E-02
6153,5.342795,3.260252,0.028682,2.511027,4.149502E-02
6155,5.271881,3.244819,2.860686E-02,2.465035,4.038937E-02
6157,5.200966,3.229387,2.853172E-02,2.419043,3.932285E-02
6159,5.130052,3.187537,2.845658E-02,2.373051,3.927059E-02
6161,4.788338,3.139198,2.706302E-02,2.303822,3.755328E-02
6163,4.759702,3.095037,2.700786E-02,2.290167,3.669686E-02
6165,4.731066,3.097482,2.646982E-02,2.232597,3.583187E-02
6167,4.702429,3.068625,2.542961E-02,2.172508,3.496687E-02
6169,4.671987,3.054181,2.438941E-02,2.172545,3.474722E-02
6171,4.355877,2.700331,1.797098E-02,2.052122,3.335071E-02
6173,4.295561,2.671031,1.777506E-02,1.998488,3.306874E-02
6175,4.239936,2.641822,1.758035E-02,1.910563,3.278676E-02
6177,4.184311,2.612613,1.738563E-02,1.838453,3.250479E-02
6179,4.128686,2.583404,1.719091E-02,1.781622,3.222281E-02
6181,4.040038,2.554138,1.692658E-02,1.758444,3.090752E-02
6183,3.98797,2.524927,1.672822E-02,1.734487,3.030109E-02
6185,3.935902,2.495716,1.652986E-02,1.712569,3.025293E-02
6187,3.883834,2.466505,1.633151E-02,1.69065,3.020476E-02
6189,3.831767,2.437294,1.613315E-02,1.668732,3.000733E-02
6191,3.779699,2.408082,1.593479E-02,1.646813,2.971355E-02
6193,3.727631,2.378871,1.573643E-02,1.636873,2.978125E-02
6195,3.675563,2.34966,1.553808E-02,1.614681,3.001211E-02
6197,3.623495,2.320449,1.533972E-02,1.58149,2.996394E-02
6199,3.553864,2.272856,1.501738E-02,1.561674,2.739779E-02
6201,3.51917,1.509149,1.411984E-02,1.313591,2.577247E-02
6203,3.499235,1.450078,1.394623E-02,1.279452,2.560575E-02
6205,3.479301,1.404718,1.377262E-02,1.278577,2.565873E-02
6207,3.459366,1.411966,1.359901E-02,1.248053,2.537857E-02
6209,3.439432,1.419213,0.0134254,1.195789,2.505631E-02
6211,3.419497,1.426461,1.325179E-02,1.178784,2.451916E-02
6213,3.528256,1.50689,1.373206E-02,1.195628,2.577417E-02
6215,3.68963,1.654199,1.580495E-02,1.22679,2.646855E-02
6217,3.73084,1.690046,1.646315E-02,1.295348,2.755902E-02
6219,3.767761,1.735332,1.735231E-02,1.439468,0.0309987
6221,3.798319,2.020214,1.471249E-02,1.612162,3.127967E-02
6223,3.951855,2.593896,1.287357E-02,1.681654,3.180866E-02
6225,4.140655,2.663697,1.291285E-02,1.856169,3.236566E-02
6227,4.206841,2.645277,1.988741E-02,1.966651,3.504065E-02
6229,4.510103,2.559262,0.0207058,2.062302,3.852068E-02
6231,4.420296,2.342323,1.926124E-02,2.080254,0.0323939
6233,4.255049,2.34303,1.876254E-02,2.044116,3.169216E-02
6235,4.262171,2.343264,1.883107E-02,2.047202,3.204637E-02
6237,4.269358,2.343498,1.889959E-02,2.050289,3.209551E-02
6239,4.276609,2.343732,1.896811E-02,2.0519,3.214466E-02
6241,4.283861,2.365184,1.903664E-02,2.050687,0.0321938
6243,4.291112,2.393913,1.910516E-02,2.049474,3.224295E-02
6245,4.298364,2.422642,1.917368E-02,2.048262,3.229209E-02
6247,4.258453,2.451006,0.0191982,2.046746,3.235022E-02
6249,4.218542,2.47937,1.922271E-02,2.04523,0.0318854
6251,4.20671,2.507913,0.0192749,2.043908,3.132128E-02
6253,4.222956,2.536635,1.935477E-02,2.04278,3.189525E-02
6255,4.239202,2.534853,1.943464E-02,2.047644,3.246922E-02
6257,4.255448,2.529848,1.951451E-02,2.064938,3.263875E-02
6259,4.271694,2.524842,1.959438E-02,2.082232,3.269627E-02
6261,4.28794,2.519837,1.967425E-02,2.087963,3.275379E-02
6263,4.304186,2.514831,1.975412E-02,2.091127,3.281131E-02
6265,4.320432,2.509826,1.983399E-02,2.09429,3.286883E-02
6267,4.336678,2.50482,1.991386E-02,2.097454,3.292635E-02
6269,4.352924,2.499815,1.999372E-02,2.100618,3.298388E-02
6271,4.36917,2.494809,2.007359E-02,2.103782,0.0330414
6273,4.385416,2.489804,2.015346E-02,2.141868,3.327352E-02
6275,4.401662,2.484798,2.023333E-02,2.145591,3.333372E-02
6277,4.417908,2.479792,0.0203132,2.145648,3.339393E-02
6279,4.434158,2.493695,2.040042E-02,2.145707,3.346602E-02
6281,4.450408,2.746572,2.049066E-02,2.20924,0.0336667
6283,4.501946,3.018746,2.064204E-02,2.324733,3.535119E-02
6285,4.517312,3.085526,2.118008E-02,2.442523,3.913226E-02
6287,4.533125,3.243393,2.688887E-02,2.584338,4.177568E-02
6289,4.544366,3.374918,2.714541E-02,2.635933,0.0436485
6291,4.5556,3.375033,2.676893E-02,2.686939,4.393476E-02
6293,4.566834,3.429398,2.639245E-02,2.737944,4.422102E-02
6295,4.578069,3.488299,2.601597E-02,2.784164,4.450727E-02
6297,4.844227,3.530268,2.563949E-02,2.804128,4.479353E-02
6299,5.134139,3.542233,2.647761E-02,2.82786,4.707454E-02
6301,5.181766,3.550007,2.837263E-02,2.89332,5.185968E-02
6303,5.290714,3.614864,3.261651E-02,2.946854,5.623101E-02
6305,5.379525,3.735337,3.472565E-02,3.130445,5.992907E-02
6307,5.890976,4.04289,4.217931E-02,3.389532,0.0642662
6309,5.966852,4.250079,4.227212E-02,3.391728,6.517123E-02
6311,6.022998,4.271696,0.042347,3.386597,6.547749E-02
6313,6.079144,4.293313,4.242187E-02,3.379513,6.578375E-02
6315,6.135291,4.314929,4.249674E-02,3.372429,0.06609
6317,6.191438,4.336546,4.257162E-02,3.365344,6.639626E-02
6319,6.247584,4.358163,4.264649E-02,3.35826,6.670251E-02
6321,6.303731,4.37978,4.272136E-02,3.351175,6.700878E-02
6323,6.359878,4.401396,4.279624E-02,3.37805,6.731503E-02
6325,6.416024,4.423013,4.287111E-02,3.40832,6.762129E-02
6327,6.472171,4.437174,4.294598E-02,3.410394,6.792755E-02
6329,6.528317,4.43623,4.302086E-02,3.412467,0.0682338
6331,6.584464,4.435286,4.309573E-02,3.414541,6.854006E-02
6333,6.64061,4.434341,0.0431706,3.416615,6.884632E-02
6335,6.696757,4.433397,4.324548E-02,3.417235,6.915257E-02
6337,6.752903,4.432794,4.332035E-02,3.417776,6.945883E-02
6339,6.80905,4.458787,4.339523E-02,3.422837,6.976508E-02
6341,6.916268,4.497703,0.0435706,3.467952,7.168576E-02
6343,7.125289,4.549539,4.547846E-02,3.493114,7.522085E-02
6345,7.533587,4.641206,4.686726E-02,3.569303,7.872984E-02
6347,7.60306,4.74095,4.743073E-02,3.61464,8.344794E-02
6349,7.661879,4.756003,4.773936E-02,3.647426,0.0855611
6351,7.720697,4.771056,4.787287E-02,3.680212,8.767426E-02
6353,7.779516,4.786109,4.797455E-02,3.698879,8.991516E-02
6355,7.838335,4.801163,4.807622E-02,3.701519,9.261882E-02
6357,7.897153,4.816216,4.817789E-02,3.704159,9.532248E-02
6359,7.955972,4.831269,4.827956E-02,3.741375,9.707561E-02
6361,8.014791,4.846322,4.838123E-02,3.779827,9.824006E-02
6363,8.190171,4.859915,4.848329E-02,3.836512,0.1062731
6365,8.257877,4.964303,4.858581E-02,3.961705,0.1140451
6367,8.329183,5.032269,4.868845E-02,4.049752,0.1174776
6369,8.424742,5.071724,4.881628E-02,4.184209,0.1200415
6371,8.470376,5.083877,4.892144E-02,4.198947,0.1222538
6373,8.51132,5.096029,4.902659E-02,4.213671,0.1244421
6375,8.547573,5.108182,4.913174E-02,4.228379,0.1266062
6377,8.583825,5.120335,0.0492369,4.243087,0.1287703
6379,8.620078,5.132487,4.934205E-02,4.257795,0.1309345
6381,8.65633,5.144639,0.0494472,4.262344,0.1330986
6383,8.692583,5.156792,4.955236E-02,4.263614,0.1352627
6385,8.747086,5.170631,4.971105E-02,4.282621,0.1423912
6387,8.79035,5.19636,4.982353E-02,4.282592,0.1422866
6389,8.833613,5.222088,0.049936,4.282564,0.142182
6391,8.876878,5.247817,5.004848E-02,4.282535,0.1440282
6393,8.920142,5.273545,5.016096E-02,4.282506,0.1460683
6395,8.963406,5.299273,5.027343E-02,4.305143,0.1481084
6397,9.00667,5.325002,5.038591E-02,4.305051,0.1501485
6399,9.333469,5.439775,5.054806E-02,4.450734,0.1537756
6401,9.389777,5.538882,5.066894E-02,4.453426,0.1565959
6403,9.446049,5.637989,5.078982E-02,4.478714,0.1583757
6405,9.5786,5.781293,5.639915E-02,4.555369,0.1602426
6407,9.652659,5.877435,6.381953E-02,4.578702,0.1622132
6409,9.742778,5.956551,6.401122E-02,4.579549,0.1648548
6411,9.832797,6.018639,7.950313E-02,4.584841,0.164873
6413,9.794809,6.078943,8.067518E-02,4.600115,0.1644075
6415,9.75063,6.112915,8.177001E-02,4.600756,0.1605866
6417,9.774021,5.890346,8.280905E-02,4.669664,0.1597013
6419,9.750568,5.883332,8.391763E-02,4.506767,0.1580385
6421,9.733479,5.303631,8.399278E-02,4.465162,0.1556405
6423,9.583488,5.221915,6.018836E-02,4.356625,0.153457
6425,9.38831,5.199249,5.702558E-02,4.224388,0.1405999
6427,9.315746,5.105179,5.705995E-02,4.190361,0.1363567
6429,9.006106,5.091784,5.669874E-02,4.166748,0.1383859
6431,9.032645,5.082096,5.668442E-02,4.16883,0.1343888
6433,9.059185,5.091979,0.0566701,4.170912,0.1337125
6435,9.085724,5.101862,5.665578E-02,4.172995,0.1330363
6437,9.112263,5.111745,5.664147E-02,4.148052,0.13236
6439,9.138802,5.121629,5.662715E-02,4.097159,0.1316838
6441,9.16534,5.131512,5.661283E-02,4.071043,0.1310075
6443,9.191879,5.141396,5.659851E-02,4.067812,0.1303312
6445,9.218419,5.151278,5.658419E-02,4.06458,0.129655
6447,9.244958,5.161162,5.656987E-02,4.061349,0.1289787
6449,9.271497,5.171045,5.655555E-02,4.058117,0.1283025
6451,9.298036,5.180929,5.654123E-02,4.054886,0.1276262
6453,9.324574,5.190812,5.652691E-02,4.051654,0.12695
6455,9.351113,5.200695,5.651259E-02,4.048423,0.1262737
6457,9.377653,5.210578,5.649827E-02,4.045191,0.1255975
6459,9.404192,5.220462,5.648395E-02,4.045906,0.1249212
6461,9.430731,5.230345,5.646963E-02,4.075347,0.1239984
6463,9.45727,5.240228,5.645532E-02,4.104788,0.1227712
6465,9.483809,5.250112,0.056441,4.134229,0.1228925
6467,9.510347,5.259995,5.642668E-02,4.149057,0.1222162
6469,9.536887,5.269878,5.641236E-02,4.147262,0.1216143
6471,9.563426,5.279761,5.639804E-02,4.145467,0.1208637
6473,9.590078,5.328741,5.638337E-02,4.213227,0.1243873
6475,9.635501,5.356242,5.642769E-02,4.215683,0.123612
6477,9.719923,5.400365,5.661128E-02,4.217916,0.1248818
6479,9.80434,5.44436,5.679487E-02,4.220335,0.1266764
6481,9.897483,5.488167,5.372787E-02,4.216667,0.1398813
6483,9.967949,5.43355,5.222579E-02,4.218524,0.1193355
6485,10.06343,4.867943,5.153977E-02,4.212972,0.109556
6487,10.2774,4.584974,5.017997E-02,4.160199,8.998197E-02
6489,11.00229,4.5783,3.722163E-02,4.066864,8.141712E-02
6491,11.20515,4.610587,3.687666E-02,4.031514,7.846039E-02
6493,11.29341,4.67258,3.767405E-02,4.015883,7.794251E-02
6495,11.38167,4.665718,3.848717E-02,4.000253,7.742464E-02
6497,11.21501,4.644832,3.586679E-02,3.984622,7.690676E-02
6499,11.02611,4.545478,3.553165E-02,3.971943,7.631193E-02
6501,11.54699,4.507057,0.0351965,3.976118,7.835145E-02
6503,11.78547,4.484195,3.135635E-02,3.906573,9.777209E-02
6505,11.94645,4.368256,3.076911E-02,3.775024,0.0802916
6507,11.61883,4.376122,3.097208E-02,3.631948,9.349133E-02
6509,11.62657,4.378342,3.199163E-02,3.651834,9.298636E-02
6511,11.65404,4.382087,3.173533E-02,3.686239,9.247952E-02
6513,11.68151,4.385832,3.147903E-02,3.695665,9.197268E-02
6515,11.70898,4.389576,3.122273E-02,3.717581,9.146583E-02
6517,11.73645,4.393322,3.096642E-02,3.739496,9.406755E-02
6519,11.76392,4.398916,3.071012E-02,3.857325,9.377491E-02
6521,11.79139,4.40451,3.045382E-02,3.860985,0.0925492
6523,12.09236,4.765948,3.591447E-02,3.985974,9.102966E-02
6525,12.26981,4.931097,3.587743E-02,4.124794,9.323759E-02
6527,12.43265,5.029854,0.0358404,4.160455,0.100781
6529,12.58847,5.031981,3.580336E-02,4.155705,0.1015219
6531,12.76504,5.18406,3.576633E-02,4.197209,0.1086516
6533,12.97596,5.219516,3.638109E-02,4.202197,0.1091381
6535,13.54088,5.292992,5.223224E-02,4.227776,0.1099665
6537,13.82136,5.269362,7.487201E-02,4.271734,0.1151729
6539,14.04335,5.37054,7.577711E-02,4.414689,0.1142335
6541,14.13209,5.375736,7.543366E-02,4.408941,0.1131505
6543,14.12999,5.261654,7.483079E-02,4.463921,0.1121672
6545,13.91575,5.493094,3.559287E-02,4.473524,0.1123258
6547,13.93681,5.500554,3.335134E-02,4.474941,0.1096847
6549,13.96852,5.50805,3.309295E-02,4.478987,0.1091618
6551,14.00024,5.515546,3.283457E-02,4.456249,0.1086388
6553,14.03222,5.523042,3.257619E-02,4.439375,0.108785
6555,14.16178,5.552118,3.231781E-02,4.461503,0.1138193
6557,14.2366,5.563416,3.205943E-02,4.51218,0.1290772
6559,14.29952,5.57481,3.180105E-02,4.570494,0.1683166
6561,14.32495,5.587088,3.309849E-02,4.915088,0.1859002
6563,14.21856,5.583636,3.444272E-02,4.908982,0.1847753
6565,14.77571,5.573946,4.228995E-02,4.896631,0.1985925
6567,14.81167,5.524479,4.580386E-02,4.940267,0.1758935
6569,14.79772,5.908429,4.929856E-02,5.09809,0.1691482
6571,14.82882,5.983838,5.306266E-02,5.098754,0.1780118
6573,14.85992,6.059246,5.682675E-02,5.099419,0.1844408
6575,14.89102,6.116537,6.059085E-02,5.100083,0.1855898
6577,14.92212,6.148865,6.435494E-02,5.100747,0.1842243
6579,14.95322,6.165183,6.811904E-02,5.101411,0.1727864
6581,15.06389,6.205374,7.188313E-02,5.102523,0.171268
6583,15.08952,6.405756,7.587557E-02,5.105598,0.1799822
6585,15.10878,6.41582,7.940437E-02,5.115044,0.1927413
6587,15.16609,6.425381,8.324625E-02,5.176124,0.194412
6589,15.43783,6.433325,8.707134E-02,5.253791,0.2116899
6591,16.0279,6.441151,9.087346E-02,5.256368,0.2225903
6593,17.3486,6.453862,0.1112932,5.28498,0.2355045
6595,17.78945,6.471456,0.1115805,5.305678,0.2435834
6597,18.6037,6.495256,0.1119782,5.337807,0.2888785
6599,18.88253,6.411074,0.112331,5.344894,0.2926654
6601,19.01789,6.349019,0.1123617,5.366074,0.2963677
6603,19.12455,6.34885,0.1123924,5.360711,0.30007
6605,19.13196,6.133548,0.1123803,5.36068,0.2974547
6607,19.19787,6.183136,0.1124204,5.35305,0.2941678
6609,19.24771,6.231887,0.1124603,5.402135,0.302019
6611,19.97623,6.506175,0.1141636,5.647071,0.3185657
6613,20.37859,6.528885,0.1161002,5.703305,0.3341569
6615,20.68976,6.618038,0.1191193,5.971373,0.3462306
6617,20.90987,6.623876,0.1196605,5.966908,0.3886904
6619,21.08587,6.628452,0.1202017,6.026693,0.39244
6621,21.26188,6.630495,0.1207419,6.068502,0.3810214
6623,21.43789,6.632515,0.1212809,6.085692,0.3887734
6625,21.61389,6.634526,0.12182,6.101672,0.4100246
6627,21.74538,6.645139,0.1237623,6.076063,0.4122787
6629,21.85361,6.655752,0.1248458,6.078147,0.4361848
6631,22.17762,6.687214,0.1250705,6.114918,0.4739194
6633,22.28315,6.69092,0.1269917,6.150033,0.528348
6635,22.29949,6.692583,0.1262628,6.200832,0.5576192
6637,22.31583,6.694522,0.1257392,6.230305,0.5548006
6639,22.33198,6.701405,0.1259613,6.238671,0.551982
6641,22.34794,6.713909,0.1261833,6.246281,0.5491634
6643,22.37208,6.881696,0.1274582,6.396873,0.5530388
6645,22.38908,7.015928,0.1292968,6.423394,0.5487741
6647,22.40609,7.078361,0.1306462,6.438028,0.5445094
6649,22.42309,7.237876,0.1319957,6.466473,0.5402447
6651,22.60555,7.272936,0.1346205,6.609875,0.5367723
6653,22.65859,7.305769,0.1355239,6.641252,0.5360727
6655,22.71162,7.356439,0.1364274,6.657255,0.5353813
6657,22.76465,7.407108,0.1373309,6.667253,0.5411847
6659,22.81768,7.457778,0.1382344,6.675246,0.5474374
6661,23.15033,7.508447,0.1391379,6.743272,0.6929186
6663,23.54343,7.83006,0.1474286,6.843209,0.6950772
6665,23.6314,7.825067,0.1511898,6.934015,0.7647376
6667,23.64384,7.820073,0.1642601,7.047724,0.8029916
6669,23.63772,8.061873,0.2089957,7.197005,0.8891263
6671,23.63849,8.103866,0.2106345,7.283767,0.8894021
6673,23.62683,8.15386,0.195866,7.464744,0.8894529
6675,23.59677,8.472262,0.1936702,7.508963,0.8904499
6677,23.53657,8.807103,0.1920899,7.523164,0.905404
6679,23.47396,8.89272,0.1964541,7.554572,0.917376
6681,23.40212,9.018421,0.2000422,7.710212,0.9266922
6683,23.31755,9.012747,0.229842,7.798506,0.982278
6685,23.24075,9.010069,0.2333156,7.798895,0.985701
6687,23.04568,9.073807,0.2459406,7.799311,1.00236
6689,22.36949,9.081805,0.2588497,7.868674,1.057096
6691,22.21532,9.205458,0.2762319,7.877574,1.058117
6693,22.14407,9.186675,0.2772978,8.014481,1.064571
6695,22.06913,9.167892,0.2783638,8.029132,1.071025
6697,21.99419,9.149111,0.2794297,8.038411,1.07748
6699,21.91774,9.139575,0.2804957,8.002625,1.047324
6701,21.3738,9.131751,0.2811358,7.847705,1.043902
6703,21.05093,9.113358,0.2812628,7.80921,1.040278
6705,20.8257,9.106323,0.2808735,7.808242,1.022738
6707,20.66642,9.072032,0.2817235,7.645444,1.02191
6709,20.60736,9.004623,0.2833509,7.522342,1.022332
6711,20.5483,8.937213,0.2851981,7.510453,1.022754
6713,20.48925,8.8698,0.2885228,7.525558,1.023177
6715,20.43019,8.873295,0.311284,7.630729,0.9995412
6717,20.38205,8.951194,0.3470651,7.58779,0.9906482
6719,20.33391,9.108727,0.3461052,7.596423,0.990562
6721,20.28576,9.187306,0.3451452,7.579463,0.9904759
6723,19.97684,9.185328,0.3446827,7.391083,1.013178
6725,19.81696,8.923783,0.3250251,7.395152,1.0037
6727,19.67077,8.776502,0.3053674,7.456356,0.9961311
6729,19.56801,8.779012,0.2857098,7.504719,1.00058
6731,19.37994,8.777513,0.1869438,7.422848,0.9984072
6733,19.15752,8.781826,0.1878632,7.48679,0.9962337
6735,18.58111,8.786624,0.1956155,7.507607,1.001886
6737,18.37851,8.793653,0.1717838,7.565375,1.016853
6739,18.1744,8.798477,0.1627826,7.612437,1.000127
6741,18.05247,8.80329,0.1605797,7.60037,0.9903866
6743,18.13686,8.982859,0.1605823,7.62046,1.003478
6745,18.16269,9.021425,0.214858,7.58267,1.039892
6747,18.28381,9.056681,0.2185846,7.587542,1.039967
6749,18.40494,9.091937,0.2223112,7.575654,1.040043
6751,18.52606,9.127193,0.2260378,7.595883,1.040118
6753,18.63045,9.161336,0.2295552,7.634171,1.040193
6755,18.52148,9.25923,0.2329723,7.706336,1.040362
6757,18.56543,9.321952,0.3742026,7.79386,1.048434
6759,18.49793,9.219698,0.3813198,7.521023,1.048782
6761,18.44687,9.11602,0.2128644,7.427341,1.048318
6763,18.41106,9.01607,0.2205005,7.350188,1.030542
6765,17.81939,8.933214,0.2235553,7.248075,0.948676
6767,17.74531,8.907213,0.2362931,7.106249,0.8734912
6769,17.69688,8.833274,0.249031,7.01409,0.7769943
6771,17.65333,8.82179,0.2617688,6.994596,0.7779682
6773,17.73662,8.820274,0.3697851,7.021295,0.7968048
6775,17.77075,8.807833,0.4214661,7.065279,0.9083583
6777,17.8239,8.794943,0.4288886,7.189541,0.913972
6779,17.8072,8.782066,0.4398174,7.456346,0.9165473
6781,17.67216,8.795723,0.4367348,7.531346,0.9639273
6783,17.622,8.751708,0.4135465,7.46446,0.8757052
6785,17.55995,8.675468,0.3643131,7.462836,0.8918351
6787,17.47103,8.459246,0.3344546,7.527589,0.7734302
6789,17.22805,8.396302,0.3155586,7.450017,0.5740908
6791,16.68305,8.414608,0.3050635,7.330712,0.4967602
6793,15.40753,8.430805,0.2719041,7.209141,0.5047616
6795,15.01177,8.445351,0.2539332,7.15943,0.5180515
6797,14.19202,8.392966,0.2597474,7.047866,0.5210792
6799,13.62415,8.321273,0.2454939,6.964021,0.6246458
6801,13.47035,8.214526,0.1986328,6.931289,0.5562353
6803,13.34517,8.210801,0.1973148,6.960654,0.5713665
6805,13.24297,8.209301,0.1959968,7.03982,0.5864978
6807,13.19358,8.2078,0.1946788,7.184855,0.6026279
6809,13.14543,8.2063,0.1939283,7.221171,0.5975768
6811,12.39392,8.265841,0.1903349,7.208321,0.5682281
6813,11.93948,8.267715,0.1804005,7.04064,0.5036948
6815,11.68952,8.267023,0.1061511,6.844181,0.473673
6817,11.89554,8.299632,0.1036793,6.873347,0.4895428
6819,11.96134,8.363142,0.1012075,6.88806,0.5054126
6821,12.17617,8.45984,0.1037345,7.091469,0.5200291
6823,12.47577,8.498239,0.1148162,7.124834,0.5549105
6825,12.33415,8.493428,0.1624928,7.156615,0.5584116
6827,12.17169,8.486614,0.1689195,7.212368,0.5695854
6829,12.03096,8.47974,0.1675311,7.057976,0.5565284
6831,11.69003,8.469908,0.1668813,7.053421,0.5552788
6833,11.5676,8.462967,0.1662315,7.060472,0.5552503
6835,11.52056,8.456191,0.1650228,7.058834,0.5044329
6837,11.47352,8.44988,0.1638141,7.060101,0.502241
6839,11.42885,8.440403,0.1626055,7.05853,0.5006245
6841,11.38659,8.426274,0.164601,7.077075,0.5635438
6843,11.34124,8.396825,0.1739911,7.110944,0.5558196
6845,11.29704,8.396156,0.1694731,6.980147,0.5523617
6847,11.2467,8.394973,0.1663751,7.108637,0.5483737
